playerID,BABIP,BBK,OPS_plus_approx,avg_ev,whiff_rate,BABIP_z,BBK_z,OPS_plus_approx_z,avg_ev_z,whiff_rate_z
dezenza01,0.34210526315789475,0.13636363636363635,100.8,,,0.6208416790170678,-0.9033368300115118,0.024156813171755474,0,0
diazal02,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
diazal02,0.13636363636363635,0.14285714285714285,39.3,,,-1.486034463895839,-0.8747786556551594,-1.8316218729378542,0,0
diazal03,,,,,,,,,0,0
diazed04,,,,,,,,,0,0
diazel01,0.33047210300429186,0.265625,108.2,,,0.5017134890819285,-0.33485067173037314,0.2474537607686843,0,0
diazel01,0.2,0.6,112.0,,,-0.8343727731809164,1.1357168190320446,0.36211976088602593,0,0
diazjh01,,,,,,,,,0,0
diazmi02,,,,,,,,,0,0
diazya01,0.32,0.5263157894736842,117.7,,,0.3944749864529369,0.811656693177857,0.5341187610620386,0,0
diazya02,0.3502202643171806,0.22429906542056074,117.3,,,0.7039425206338559,-0.5166004314848339,0.5220486557865288,0,0
diazyi01,,,,,,,,,0,0
diekmja01,,,,,,,,,0,0
dingldi01,0.24528301886792453,0.1,77.5,,,-0.3706566374700284,-1.0632626064070847,-0.678926819126682,0,0
dobnara01,,,,,,,,,0,0
dodddy01,,,,,,,,,0,0
dominja01,0.22857142857142856,0.5789473684210527,101.6,,,-0.5417899732680943,1.0431282116451341,0.0482970237227747,0,0
dominse01,,,,,,,,,0,0
dominse01,,,,,,,,,0,0
donovbr01,0.3059548254620123,0.5802469135802469,118.3,,,0.2506468092473317,1.0488435577801285,0.552223918975303,0,0
dovalca01,,,,,,,,,0,0
doylebr02,0.329608938547486,0.3006535947712418,116.5,,,0.49287434150741655,-0.1807963533223623,0.4979084452355096,0,0
drisclo01,0.18518518518518517,0.16666666666666666,68.8,,,-0.9860823731357133,-0.7700653496818676,-0.941451608869017,0,0
drurybr01,0.21518987341772153,0.3333333333333333,77.0,,,-0.6788224238601754,-0.037072207868824446,-0.694014450721069,0,0
duartda01,,,,,,,,,0,0
dubinsh01,,,,,,,,,0,0
dubonma01,0.3076923076923077,0.2909090909090909,101.1,,,0.26843931879818284,-0.22365228033032633,0.03320939212838763,0,0
duffety01,,,,,,,,,0,0
duffyma01,0.3333333333333333,2.0,136.7,,,0.5310136264122537,7.292859210261606,1.107448761648747,0,0
dunnbl01,0.21428571428571427,0.18181818181818182,88.3,,,-0.6880813732245055,-0.7034296095170454,-0.3530339766879213,0,0
dunnida01,,,,,,,,,0,0
dunnol01,0.37037037037037035,0.15,93.8,,,0.9102876262992454,-0.8433646638631719,-0.1870700291496635,0,0
dunshpa01,,,,,,,,,0,0
duranez01,0.31343283582089554,0.2222222222222222,95.9,,,0.32722461154760174,-0.5257343024108532,-0.12370197645323756,0,0
duranja01,0.3490759753593429,0.3375,127.4,,,0.6922245462820842,-0.018747379323498185,0.8268188139931479,0,0
duranjh01,,,,,,,,,0,0
duvalad01,0.22916666666666666,0.21212121212121213,90.0,,,-0.5356944982699106,-0.5701581291874012,-0.30173602926700516,0,0
ederja01,,,,,,,,,0,0
edmanto01,0.26732673267326734,0.36666666666666664,109.7,,,-0.14492023477248378,0.10952642049378415,0.2927166555518455,0,0
edwarca01,,,,,,,,,0,0
edwarxa01,0.41346153846153844,0.6346153846153846,127.4,,,1.3515583377062261,1.2879538561778305,0.8268188139931479,0,0
effrosc01,,,,,,,,,0,0
eflinza01,,,,,,,,,0,0
eflinza01,,,,,,,,,0,0
eiserbr01,,,,,,,,,0,0
elderbr01,,,,,,,,,0,0
ellarfr01,,,,,,,,,0,0
ellisdu01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
ellisdu01,1.0,,311.7,,,7.357945624378106,,6.388119819684222,0,0
emanuke01,,,,,,,,,0,0
encarch01,0.2597402597402597,0.11428571428571428,79.5,,,-0.22260873699956119,-1.0004346228231098,-0.6185762927491336,0,0
encarje01,0.3150684931506849,0.14705882352941177,107.6,,,0.34397439359127147,-0.8562998369539903,0.22934860285541955,0,0
englema01,,,,,,,,,0,0
eovalna01,,,,,,,,,0,0
erceglu01,,,,,,,,,0,0
erceglu01,,,,,,,,,0,0
espinpa01,,,,,,,,,0,0
espinsa01,0.27241379310344827,0.4444444444444444,100.7,,,-0.09282671133290166,0.4515898866732043,0.021139286852878234,0,0
estesjo01,,,,,,,,,0,0
estevca01,,,,,,,,,0,0
estevca01,,,,,,,,,0,0
estraje01,,,,,,,,,0,0
estrath01,0.2527075812274368,0.13157894736842105,91.4,,,-0.2946261639554576,-0.9243796953267187,-0.2594906608027212,0,0
fabiasa01,0.0,,0.0,,,-2.882452372570672,,-3.017509716256678,0,0
faedoal01,,,,,,,,,0,0
fairbpe01,,,,,,,,,0,0
faircst01,0.2642857142857143,0.2833333333333333,102.0,,,-0.17606147337706646,-0.25697015041273735,0.06036712899828453,0,0
falteba01,,,,,,,,,0,0
farmebu01,,,,,,,,,0,0
farmeky01,0.2578616352201258,0.3877551020408163,102.2,,,-0.24184659977255957,0.20227249149869989,0.06640218163603945,0,0
fauchca01,,,,,,,,,0,0
feddeer01,,,,,,,,,0,0
feddeer01,,,,,,,,,0,0
feduchu01,0.4,1.0,124.0,,,1.2137068262088393,2.894900359383348,0.7242229191513156,0,0
feiglbr01,,,,,,,,,0,0
feltnry01,,,,,,,,,0,0
ferguca01,,,,,,,,,0,0
ferguca01,,,,,,,,,0,0
ferguty01,,,,,,,,,0,0
fermifr01,0.32575757575757575,0.3484848484848485,106.9,,,0.45343485370809633,0.029563532295997848,0.208225918623278,0,0
fermijo01,0.18333333333333332,0.6363636363636364,73.4,,,-1.005046073130063,1.2956425954276176,-0.8026453982006557,0,0
fernary01,,,,,,,,,0,0
ferrejo01,,,,,,,,,0,0
festada01,,,,,,,,,0,0
festama01,,,,,,,,,0,0
festama01,,,,,,,,,0,0
feyerjo01,,,,,,,,,0,0
finneky01,,,,,,,,,0,0
fittsri01,,,,,,,,,0,0
fitzgty01,0.38421052631578945,0.2037037037037037,127.5,,,1.0520163315201738,-0.6071779848345247,0.8298363403120251,0,0
flaheja01,,,,,,,,,0,0
flaheja01,,,,,,,,,0,0
flemijo01,,,,,,,,,0,0
fletcda02,0.3333333333333333,0.0,69.3,,,0.5310136264122537,-1.5030584914949108,-0.9263639772746299,0,0
fletcdo01,0.27607361963190186,0.1896551724137931,80.5,,,-0.0553486310817455,-0.6689628473628271,-0.5884010295603596,0,0
flexech01,,,,,,,,,0,0
florewi01,0.23255813953488372,0.6060606060606061,94.0,,,-0.5009644663035144,1.1623711150979736,-0.1810349765119086,0,0
flories01,0.25925925925925924,0.2682926829268293,98.1,,,-0.2275343733617298,-0.32311831199098745,-0.05731639743793479,0,0
florody01,,,,,,,,,0,0
florody01,,,,,,,,,0,0
foleyja01,,,,,,,,,0,0
fordmi01,0.18181818181818182,0.13333333333333333,64.3,,,-1.0205618276708943,-0.9166639780444762,-1.0772402932185008,0,0
forteni01,0.2558139534883721,0.2682926829268293,88.0,,,-0.26281567567679853,-0.32311831199098745,-0.36208655564455344,0,0
foscuju01,0.08333333333333333,0.1111111111111111,28.4,,,-2.0290858728249406,-1.014396396952882,-2.1605322416954924,0,0
fostema01,,,,,,,,,0,0
fraleja01,0.3382352941176471,0.37142857142857144,111.7,,,0.5812116558090619,0.1304690816884427,0.3530671819293938,0,0
francbo01,,,,,,,,,0,0
francjp01,,,,,,,,,0,0
francty01,0.28776978417266186,0.3225806451612903,105.3,,,0.06442474885343653,-0.08436208798579493,0.1599454975212391,0,0
francty01,0.28365384615384615,0.3373493975903614,105.7,,,0.02227590540999079,-0.01940972252393186,0.17201560279674893,0,0
fraziad01,0.24623115577889448,0.3728813559322034,92.0,,,-0.36094733814609853,0.13685836815460964,-0.24138550288945687,0,0
freelky01,,,,,,,,,0,0
freemfr01,0.3179611650485437,0.78,131.9,,,0.37359650509993475,1.9273494121901313,0.9626074983426315,0,0
freemty01,0.23220973782771537,0.5283018867924528,100.3,,,-0.5045322384477348,0.8203914674596412,0.009069181577368404,0,0
frelisa01,0.30710659898477155,0.5,103.4,,,0.2624414285227341,0.6959209339442188,0.1026124974625685,0,0
friaslu01,,,,,,,,,0,0
friaslu01,,,,,,,,,0,0
friedma01,,,,,,,,,0,0
friedtj01,0.23684210526315788,0.5,108.1,,,-0.4570949522406985,0.6959209339442188,0.2444362344498066,0,0
fryda01,0.31759656652360513,0.5,125.1,,,0.3698628710954632,0.6959209339442188,0.757415708658967,0,0
fulmeca01,,,,,,,,,0,0
fundeko01,,,,,,,,,0,0
gaddihu01,,,,,,,,,0,0
gallegi01,,,,,,,,,0,0
galleza01,,,,,,,,,0,0
gallojo01,0.23636363636363636,0.3137254901960784,98.6,,,-0.46199466420096097,-0.12330669514094711,-0.04222876584354772,0,0
gamelbe01,0.35,0.6470588235294118,119.0,,,0.7016869263614,1.3426795884851395,0.5733466032074449,0,0
gamelbe01,0.3125,1.0,113.6,,,0.31767200147582103,2.894900359383348,0.4104001819880644,0,0
garabge01,,,,,,,,,0,0
garciad02,0.28225806451612906,0.2542372881355932,106.1,,,0.007982545922934858,-0.38493335991569233,0.18408570807225832,0,0
garciar01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
garciav01,0.2857142857142857,0.07692307692307693,97.8,,,0.043375626557550014,-1.1647539645042753,-0.06636897639456694,0,0
garcide01,,,,,,,,,0,0
garcilu03,,,,,,,,,0,0
garcilu03,,,,,,,,,0,0
garcilu04,0.31139240506329113,0.313953488372093,117.5,,,0.3063297885045169,-0.1223039685447596,0.5280837084242838,0,0
garcima01,0.27391304347826084,0.4077669902912621,95.5,,,-0.07747379079774624,0.29028395255253464,-0.13577208172874738,0,0
garciro04,,,,,,,,,0,0
garciyi01,,,,,,,,,0,0
garciyi01,,,,,,,,,0,0
garream01,,,,,,,,,0,0
garrebr01,,,,,,,,,0,0
garrere01,,,,,,,,,0,0
garrest01,0.5,,291.7,,,2.237746625903717,,5.784614555908739,0,0
garvemi01,0.2222222222222222,0.39849624060150374,100.5,,,-0.6068083732487216,0.24951157690018488,0.015104234215123318,0,0
gaspemi01,0.0,0.5,53.6,,,-2.882452372570672,0.6959209339442188,-1.400115609338384,0,0
gassero01,,,,,,,,,0,0
gausmke01,,,,,,,,,0,0
gelofza01,0.30662020905923343,0.20212765957446807,98.1,,,0.25746060210351746,-0.6141093620620711,-0.05731639743793479,0,0
gentrty01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
germado01,,,,,,,,,0,0
gibauia01,,,,,,,,,0,0
gibsoky01,,,,,,,,,0,0
gilbelo01,,,,,,,,,0,0
gilbety01,,,,,,,,,0,0
gilbrlu01,,,,,,,,,0,0
gillalo01,,,,,,,,,0,0
gillico01,,,,,,,,,0,0
gillu01,,,,,,,,,0,0
gimenan01,0.2929936305732484,0.26804123711340205,99.8,,,0.11791901507037103,-0.32422416033166607,-0.006018450017018667,0,0
ginkeke01,,,,,,,,,0,0
ginnjt01,,,,,,,,,0,0
glasnty01,,,,,,,,,0,0
goldspa01,0.31094527363184077,0.27167630057803466,111.0,,,0.3017509846895198,-0.3082373007938809,0.3319444976972518,0,0
gombeau01,,,,,,,,,0,0
gomesya01,0.23076923076923078,0.05555555555555555,65.1,,,-0.5192836040440308,-1.2587274442238963,-1.0531000826674815,0,0
gomezyo01,,,,,,,,,0,0
gonzama02,,,,,,,,,0,0
gonzani01,0.3284671532846715,0.24324324324324326,109.4,,,0.48118200598914534,-0.43328471695695575,0.28366407659521337,0,0
gonzaro01,0.35877862595419846,0.20689655172413793,110.9,,,0.7915835499987366,-0.5931359706235467,0.32892697137837457,0,0
gonzavi02,,,,,,,,,0,0
goodmhu01,0.20454545454545456,0.125,98.4,,,-0.7878255095584219,-0.9533136351351283,-0.048263818481302206,0,0
goodrni01,0.0,0.5,32.6,,,-2.882452372570672,0.6959209339442188,-2.0337961363026404,0,0
goodrni01,0.3,0.16666666666666666,65.5,,,0.18966702651396117,-0.7700653496818676,-1.0410299773919716,0,0
gordoni01,0.2802197802197802,0.16417910447761194,96.6,,,-0.01289029650260791,-0.7810055458283308,-0.102579292221096,0,0
gordota01,,,,,,,,,0,0
gorema01,,,,,,,,,0,0
gormano01,0.2849740932642487,0.2251655629139073,104.3,,,0.035795761274834706,-0.5127896111647067,0.12977023433246496,0,0
gosean01,,,,,,,,,0,0
gourryu01,0.35135135135135137,0.6,102.6,,,0.7155253020329527,1.1357168190320446,0.07847228691154884,0,0
gracego01,,,,,,,,,0,0
grandya01,0.25157232704402516,0.5217391304347826,108.7,,,-0.306251618621294,0.7915287350502679,0.2625413923630714,0,0
gratebr01,,,,,,,,,0,0
grayjo02,,,,,,,,,0,0
grayjo03,,,,,,,,,0,0
grayso01,,,,,,,,,0,0
graytr01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
graytr01,0.375,0.23076923076923078,75.3,,,0.9576968762851196,-0.48814491052300474,-0.7453123981419851,0,0
greench03,,,,,,,,,0,0
greenhu01,,,,,,,,,0,0
greenri02,0.3333333333333333,0.41025641025641024,127.6,,,0.5310136264122537,0.30123231912181087,0.8328538666309023,0,0
grichra01,0.31958762886597936,0.43478260869565216,133.3,,,0.39025214191811236,0.4090975306260714,1.0048528668069154,0,0
grishtr01,0.22522522522522523,0.38596491228070173,105.7,,,-0.5760564273119383,0.19439931059845234,0.17201560279674893,0,0
grissva01,0.25,0.2916666666666667,75.6,,,-0.3223528733334776,-0.22032049332208506,-0.736259819185353,0,0
grossro01,0.3,0.65,98.9,,,0.18966702651396117,1.3556147615759577,-0.033176186886915135,0,0
grossro01,0.21052631578947367,0.38461538461538464,71.7,,,-0.72657911005514,0.18846414345826593,-0.8539433456215718,0,0
grossro01,0.2894736842105263,0.64,111.1,,,0.0818733633881848,1.3116351730671751,0.33496202401612907,0,0
grovemi01,,,,,,,,,0,0
guentse01,,,,,,,,,0,0
guerrlu01,,,,,,,,,0,0
guerrvl02,0.3477366255144033,0.75,143.8,,,0.6785090708127509,1.7954106466637836,1.321693130289044,0,0
guilllu01,0.3,0.4782608695652174,95.1,,,0.18966702651396117,0.6003131328381698,-0.14784218700425722,0,0
guilllu01,0.21428571428571427,1.375,98.7,,,-0.6880813732245055,4.544134928462695,-0.03921123952467005,0,0
guilllu01,0.2,0.2,69.3,,,-0.8343727731809164,-0.6234667213192588,-0.9263639772746299,0,0
gurrilo01,0.3213367609254499,0.2871287128712871,116.7,,,0.4081639503563132,-0.24027822738135127,0.5039434978732645,0,0
gutievl01,,,,,,,,,0,0
haaseer01,0.3939393939393939,0.10714285714285714,125.3,,,1.151643808045513,-1.0318486146150971,0.763450761296722,0,0
haderjo01,,,,,,,,,0,0
haggesa01,0.09090909090909091,0.25,34.8,,,-1.951507100120783,-0.4035687787753459,-1.967410557287338,0,0
halldl01,,,,,,,,,0,0
halvose01,,,,,,,,,0,0
hamilda03,0.3155339805825243,0.275,108.7,,,0.3487411701558843,-0.2936198075033894,0.2625413923630714,0,0
hamilia01,,,,,,,,,0,0
hampsga01,0.3223684210526316,0.23728813559322035,89.9,,,0.4187285606562366,-0.45947503535430684,-0.3047535555858824,0,0
hancoem01,,,,,,,,,0,0
hanifbr01,,,,,,,,,0,0
hanigmi01,0.27800829875518673,0.31746031746031744,98.7,,,-0.03553674686292043,-0.10688107851768569,-0.03921123952467005,0,0
happia01,0.30213903743315507,0.47619047619047616,122.0,,,0.21157162115984088,0.5912076279709269,0.6638723927737673,0,0
harpebr03,0.33421052631578946,0.5507246376811594,137.6,,,0.5399964316727351,0.9190058031916667,1.1346064985186437,0,0
harribr02,0.16216216216216217,0.68,89.9,,,-1.2218472919843837,1.4875535271023057,-0.3047535555858824,0,0
harridu01,0.3333333333333333,0.5,205.5,,,0.5310136264122537,0.6959209339442188,3.183506869036408,0,0
harriho02,,,,,,,,,0,0
harriky01,,,,,,,,,0,0
harrimi04,0.3058103975535168,0.24468085106382978,111.6,,,0.2491678099824708,-0.42696217691831545,0.3500496556105161,0,0
hartlge01,,,,,,,,,0,0
hartwgr01,,,,,,,,,0,0
harvehu01,,,,,,,,,0,0
harvehu01,,,,,,,,,0,0
hayeske01,0.2872340425531915,0.30666666666666664,91.2,,,0.058938541446530344,-0.15435111055891138,-0.2655257134404761,0,0
haysau01,0.33035714285714285,0.225,110.2,,,0.5005362514213348,-0.5135177500473024,0.3078042871462326,0,0
haysau01,0.3157894736842105,0.0,103.8,,,0.35135752120262603,-1.5030584914949108,0.1146826027380779,0,0
headrbr01,,,,,,,,,0,0
heanean01,,,,,,,,,0,0
heasljo01,,,,,,,,,0,0
hedgeau01,0.23076923076923078,0.12,66.7,,,-0.5192836040440308,-0.9753034293895196,-1.0048196615654426,0,0
heimjo01,0.24858757062146894,0.28888888888888886,94.5,,,-0.33681671231221866,-0.232537045685636,-0.16594734491752153,0,0
heinety01,0.0,0.0,85.0,,,-2.882452372570672,-1.5030584914949108,-0.4526123452108759,0,0
heinety01,0.2,0.6,80.4,,,-0.8343727731809164,1.1357168190320446,-0.5914185558792368,0,0
hellebe01,,,,,,,,,0,0
helmami01,0.42857142857142855,0.0,121.2,,,1.506289626121661,-1.5030584914949108,0.6397321822227481,0,0
helslry01,,,,,,,,,0,0
hendegu01,0.32558139534883723,0.49056603773584906,136.5,,,0.45163069620334884,0.6544307561057446,1.1014137090109923,0,0
hendrky01,,,,,,,,,0,0
henlebl01,,,,,,,,,0,0
henried01,,,,,,,,,0,0
henriro01,,,,,,,,,0,0
henryto01,,,,,,,,,0,0
henslda01,0.29411764705882354,0.35294117647058826,94.2,,,0.1294293912377921,0.04916227940329846,-0.1749999238741537,0,0
hentgsa01,,,,,,,,,0,0
hergeji01,,,,,,,,,0,0
hergeke01,,,,,,,,,0,0
hernaca04,,,,,,,,,0,0
hernada03,,,,,,,,,0,0
hernada04,0.24444444444444444,0.4074074074074074,81.2,,,-0.37924397331652643,0.28870252182586137,-0.5672783453282175,0,0
hernael01,,,,,,,,,0,0
hernael01,,,,,,,,,0,0
hernaen02,0.26296296296296295,0.35064935064935066,101.5,,,-0.1896069733730306,0.039082923748115214,0.04527949740389746,0,0
hernajo02,,,,,,,,,0,0
hernajo02,,,,,,,,,0,0
hernajo03,,,,,,,,,0,0
hernani01,,,,,,,,,0,0
hernate01,0.3460490463215259,0.28191489361702127,129.2,,,0.6612275882263164,-0.2632083899175292,0.8811342877329408,0,0
herreiv01,0.378698224852071,0.4716981132075472,124.9,,,0.9955681706525337,0.5714504004287964,0.7513806560212125,0,0
herrejo04,0.3088235294117647,0.3333333333333333,90.4,,,0.2800234794282153,-0.037072207868824446,-0.2896659239914953,0,0
herriti01,,,,,,,,,0,0
herzdj01,,,,,,,,,0,0
heywaja01,0.23529411764705882,0.29411764705882354,116.1,,,-0.47294696152390087,-0.20954118241306977,0.48583833995999975,0,0
heywaja01,0.234375,0.4722222222222222,106.1,,,-0.48235909203580224,0.5737554103087116,0.18408570807225832,0,0
hicklbr01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
hicksaa01,0.21212121212121213,0.2608695652173913,69.7,,,-0.7102467368542645,-0.35576487822232145,-0.9142938719991202,0,0
hicksjo03,,,,,,,,,0,0
higasky01,0.24025974025974026,0.20270270270270271,112.1,,,-0.42209700966739433,-0.6115803460466149,0.3651372872049032,0,0
hillde01,0.3333333333333333,0.05128205128205128,99.4,,,0.5310136264122537,-1.2775221401678205,-0.018088555292528067,0,0
hillde01,0.3333333333333333,0.3333333333333333,110.9,,,0.5310136264122537,-0.037072207868824446,0.32892697137837457,0,0
hillde01,0.3076923076923077,0.14285714285714285,115.9,,,0.26843931879818284,-0.8747786556551594,0.47980328732224525,0,0
hillisa01,0.32857142857142857,0.25,120.2,,,0.4822498264267835,-0.4035687787753459,0.609556919033974,0,0
hillja01,,,,,,,,,0,0
hillri01,,,,,,,,,0,0
hillti01,,,,,,,,,0,0
hillti01,,,,,,,,,0,0
hindsre01,0.28,0.25,155.9,,,-0.015140933425013998,-0.4035687787753459,1.686813814873211,0,0
hiurake01,0.23529411764705882,0.0,46.2,,,-0.47294696152390087,-1.5030584914949108,-1.6234125569353124,0,0
hjellse01,,,,,,,,,0,0
hodgepo01,,,,,,,,,0,0
hoeinbr01,,,,,,,,,0,0
hoeinbr01,,,,,,,,,0,0
hoernni01,0.30039525691699603,0.6666666666666666,111.6,,,0.19371461465504763,1.4289140757572618,0.3500496556105161,0,0
hoffmje02,,,,,,,,,0,0
holdeco01,,,,,,,,,0,0
hollija01,0.26956521739130435,0.21739130434782608,89.6,,,-0.12199726034969718,-0.5469804804344196,-0.313806134542515,0,0
holloga01,,,,,,,,,0,0
holmagr01,,,,,,,,,0,0
holmecl01,,,,,,,,,0,0
holmegr01,,,,,,,,,0,0
holtoty01,,,,,,,,,0,0
honeybr01,,,,,,,,,0,0
honeybr01,,,,,,,,,0,0
hornba01,,,,,,,,,0,0
horwisp01,0.30991735537190085,0.6,123.3,,,0.2912246925994039,1.1357168190320446,0.7031002349191736,0,0
hoskirh01,0.26119402985074625,0.35570469798657717,112.3,,,-0.20772155247211094,0.06131613331413439,0.3711723398426581,0,0
houckta01,,,,,,,,,0,0
housead01,,,,,,,,,0,0
howarsp01,,,,,,,,,0,0
howarsp01,,,,,,,,,0,0
hudsobr01,,,,,,,,,0,0
hudsoda01,,,,,,,,,0,0
hudsoda02,,,,,,,,,0,0
hudsojo03,,,,,,,,,0,0
huffsa01,0.0,0.5,61.1,,,-2.882452372570672,0.6959209339442188,-1.173801135422578,0,0
hughebr01,,,,,,,,,0,0
hummeco01,0.0,0.0,0.0,,,-2.882452372570672,-1.5030584914949108,-3.017509716256678,0,0
hurtebr01,,,,,,,,,0,0
hurtky01,,,,,,,,,0,0
hurtuja01,0.2857142857142857,0.3333333333333333,84.6,,,0.043375626557550014,-0.037072207868824446,-0.4646824504863857,0,0
ibanean01,0.3181818181818182,0.23809523809523808,102.2,,,0.375856081003939,-0.45592543176199196,0.06640218163603945,0,0
iglesjo01,0.38495575221238937,0.3076923076923077,129.0,,,1.05964774129899,-0.1498403835323694,0.8750992350951864,0,0
iglesra01,,,,,,,,,0,0
imanash01,,,,,,,,,0,0
indiajo01,0.30310880829015546,0.64,118.4,,,0.22150246070136703,1.3116351730671751,0.5552414452941806,0,0
iriarja01,,,,,,,,,0,0
irvinco01,,,,,,,,,0,0
irvinco01,,,,,,,,,0,0
irvinja01,,,,,,,,,0,0
isbelky01,0.27972027972027974,0.3068181818181818,100.1,,,-0.018005380417167566,-0.15368475315726302,0.0030341289396134904,0,0
jacksal02,0.17073170731707318,0.22641509433962265,71.0,,,-1.134091738945271,-0.5072942233715313,-0.8750660298537138,0,0
jacksja01,,,,,,,,,0,0
jackslu01,,,,,,,,,0,0
jackslu01,,,,,,,,,0,0
jacobal01,,,,,,,,,0,0
jacqujo01,,,,,,,,,0,0
jacqujo01,,,,,,,,,0,0
jankotr01,0.25517241379310346,0.2727272727272727,83.0,,,-0.2693852974871907,-0.3036151685281129,-0.5129628715884241,0,0
janseda01,0.20689655172413793,0.7894736842105263,103.1,,,-0.7637493387192008,1.9690142855142412,0.09355991850593591,0,0
janseda01,0.24489795918367346,0.5952380952380952,105.7,,,-0.3745998018893388,1.1147741578373862,0.17201560279674893,0,0
janseke01,,,,,,,,,0,0
jarvibr01,,,,,,,,,0,0
javiecr01,,,,,,,,,0,0
jaxgr01,,,,,,,,,0,0
jayty01,,,,,,,,,0,0
jayty01,,,,,,,,,0,0
jeffeda01,,,,,,,,,0,0
jeffeda01,,,,,,,,,0,0
jeffery01,0.24742268041237114,0.3404255319148936,112.9,,,-0.348745651676129,-0.0058810103448651155,0.38927749775592285,0,0
jimenda02,,,,,,,,,0,0
jimenel02,0.29577464788732394,0.17391304347826086,92.1,,,0.14639773920291005,-0.7381960826465178,-0.23836797657057965,0,0
jimenel02,0.2840909090909091,0.3829787234042553,101.2,,,0.026751603835230987,0.18126617479889062,0.036226918447265305,0,0
jimenjo02,,,,,,,,,0,0
jimenle01,0.3274336283185841,0.2033898305084746,109.7,,,0.470598298996627,-0.6085583862315359,0.2927166555518455,0,0
jobeja01,,,,,,,,,0,0
joeco01,0.2824427480916031,0.4835164835164835,109.0,,,0.009873779239288356,0.6234271067319398,0.27159397131970353,0,0
johnsbr03,0.2549019607843137,0.5833333333333334,82.7,,,-0.27215484393667005,1.0624175048507405,-0.5220154505450563,0,0
johnsda07,0.0,,0.0,,,-2.882452372570672,,-3.017509716256678,0,0
johnspi01,,,,,,,,,0,0
johnsse01,,,,,,,,,0,0
jonesgr02,,0.25,164.7,,,,-0.4035687787753459,1.9523561309344228,0,0
jonesja08,0.36,0.125,105.3,,,0.8040909063308879,-0.9533136351351283,0.1599454975212391,0,0
jonesja09,,,,,,,,,0,0
jonesno01,0.34591194968553457,0.3956043956043956,102.7,,,0.6598236641097226,0.2367933615997851,0.08148981323042652,0,0
jordale01,0.16666666666666666,0.0,40.9,,,-1.1757193730792093,-1.5030584914949108,-1.7833414518358155,0,0
joycebe01,,,,,,,,,0,0
judgeaa01,0.3719512195121951,0.7777777777777778,172.4,,,0.926476150684666,1.9175761702992908,2.184705657487984,0,0
julieed01,0.28846153846153844,0.3235294117647059,99.0,,,0.07150858808762897,-0.08018945150488566,-0.030158660568037895,0,0
julksco01,0.2857142857142857,0.3,92.4,,,0.043375626557550014,-0.18367083623143304,-0.22931539761394706,0,0
jungja01,0.38,0.5172413793103449,109.4,,,1.0088988662698635,0.7717478106834993,0.28366407659521337,0,0
jungjo01,0.32786885245901637,0.16666666666666666,110.9,,,0.4750551674125335,-0.7700653496818676,0.32892697137837457,0,0
junisja01,,,,,,,,,0,0
junisja01,,,,,,,,,0,0
junkja01,,,,,,,,,0,0
junkja01,,,,,,,,,0,0
justiev01,,,,,,,,,0,0
kahnlto01,,,,,,,,,0,0
kavadni01,0.2708333333333333,0.2682926829268293,99.1,,,-0.10901124839704493,-0.32311831199098745,-0.02714113424916065,0,0
keirsda01,0.09090909090909091,0.0,93.6,,,-1.951507100120783,-1.5030584914949108,-0.19310508178741842,0,0
keithco01,0.309462915601023,0.32727272727272727,107.6,,,0.2865710484799727,-0.06372650393475321,0.22934860285541955,0,0
kelenja01,0.3065134099616858,0.24060150375939848,105.1,,,0.25636693683891476,-0.44490297850164545,0.1539104448834842,0,0
kellebr01,,,,,,,,,0,0
kellebr01,,,,,,,,,0,0
kellemi03,,,,,,,,,0,0
kellyca01,,,,,,,,,0,0
kellyca02,0.2748091603053435,0.425,113.0,,,-0.06829719783665664,0.36607402012834933,0.3922950240748001,0,0
kellyca02,0.25882352941176473,0.5333333333333333,99.9,,,-0.23199642041922344,0.8425195623068273,-0.003000923698140995,0,0
kellyjo05,,,,,,,,,0,0
kellyke02,,,,,,,,,0,0
kellyme01,,,,,,,,,0,0
kellymi03,,,,,,,,,0,0
kellyza01,,,,,,,,,0,0
kempto01,0.0,1.0,24.4,,,-2.882452372570672,2.894900359383348,-2.281233294450589,0,0
kennebu01,0.25,0.5,118.8,,,-0.3223528733334776,0.6959209339442188,0.5673115505696901,0,0
kennebu01,0.25,0.6666666666666666,96.2,,,-0.3223528733334776,1.4289140757572618,-0.11464939749660541,0,0
keplema01,0.30685920577617326,0.275,106.2,,,0.2599080236049454,-0.2936198075033894,0.18710323439113602,0,0
kerkeor01,,,,,,,,,0,0
kerrra01,,,,,,,,,0,0
kershcl01,,,,,,,,,0,0
kessigr01,0.0,0.42857142857142855,39.5,,,-2.882452372570672,0.38178101602434306,-1.8255868203000993,0,0
keuchda01,,,,,,,,,0,0
